"No.","Time","Source","Destination","Protocol","Length","Info","RTT","Lost Segement","Duplicate ","Retransmission","IDK"
"3743","106.279547341","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=7158 Win=64128 Len=0 TSval=1039890370 TSecr=2008763629","0.000037929","","","",""
"3745","106.291460120","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=7158 Ack=1 Win=64256 Len=1424 TSval=2008763629 TSecr=1039890278","","","","",""
"3746","106.291491294","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=8582 Win=64128 Len=0 TSval=1039890382 TSecr=2008763629","0.000031174","","","",""
"3747","106.305209826","10.10.3.105","10.10.3.102","MPTCP","1516","[TCP Previous segment not captured] 38842  >  5201 [ACK] Seq=14278 Ack=1 Win=64256 Len=1424 TSval=2008763674 TSecr=1039890358","","â\234\223","","","â\234\223"
"3748","106.305232843","10.10.3.102","10.10.3.105","MPTCP","92","[TCP Dup ACK 3746#1] 5201  >  38842 [ACK] Seq=1 Ack=8582 Win=64128 Len=0 TSval=1039890396 TSecr=2008763629 SLE=14278 SRE=15702","","","â\234\223","","â\234\223"
"3749","106.317894456","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=15702 Ack=1 Win=64256 Len=1424 TSval=2008763686 TSecr=1039890370","","","","",""
"3750","106.317925552","10.10.3.102","10.10.3.105","MPTCP","92","[TCP Dup ACK 3746#2] 5201  >  38842 [ACK] Seq=1 Ack=8582 Win=64128 Len=0 TSval=1039890409 TSecr=2008763629 SLE=14278 SRE=17126","","","â\234\223","","â\234\223"
"3751","106.319248379","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#2] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938018969 TSecr=1399998665","","","â\234\223","","â\234\223"
"3752","106.319274267","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#2] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998788 TSecr=938018969","","","â\234\223","","â\234\223"
"3753","106.319297026","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#3] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938018993 TSecr=1399998665","","","â\234\223","","â\234\223"
"3754","106.319301773","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#3] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998788 TSecr=938018993","","","â\234\223","","â\234\223"
"3755","106.319311131","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#4] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019017 TSecr=1399998665","","","â\234\223","","â\234\223"
"3756","106.319315780","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#4] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998788 TSecr=938019017","","","â\234\223","","â\234\223"
"3757","106.329418591","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3725#1] 44427  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019025 TSecr=1399998659","","","â\234\223","","â\234\223"
"3758","106.329449884","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3722#1] 5201  >  44427 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998798 TSecr=938019025","","","â\234\223","","â\234\223"
"3759","106.330658386","10.10.3.105","10.10.3.102","MPTCP","1516","[TCP Fast Retransmission] 38842  >  5201 [ACK] Seq=8582 Ack=1 Win=64256 Len=1424 TSval=2008763700 TSecr=1039890396","","","","â\234\223","â\234\223"
"3760","106.330713016","10.10.3.102","10.10.3.105","MPTCP","92","5201  >  38842 [ACK] Seq=1 Ack=10006 Win=64128 Len=0 TSval=1039890422 TSecr=2008763700 SLE=14278 SRE=17126","0.000054630","","","",""
"3761","106.342794746","10.10.3.105","10.10.3.102","MPTCP","1516","[TCP Retransmission] 38842  >  5201 [ACK] Seq=10006 Ack=1 Win=64256 Len=1424 TSval=2008763700 TSecr=1039890396","","","","â\234\223","â\234\223"
"3762","106.342848950","10.10.3.102","10.10.3.105","MPTCP","92","5201  >  38842 [ACK] Seq=1 Ack=11430 Win=64128 Len=0 TSval=1039890434 TSecr=2008763700 SLE=14278 SRE=17126","0.000054204","","","",""
"3763","106.354886917","10.10.3.105","10.10.3.102","MPTCP","1516","[TCP Retransmission] 38842  >  5201 [ACK] Seq=11430 Ack=1 Win=64256 Len=1424 TSval=2008763700 TSecr=1039890396","","","","â\234\223","â\234\223"
"3764","106.354946039","10.10.3.102","10.10.3.105","MPTCP","92","5201  >  38842 [ACK] Seq=1 Ack=12854 Win=64128 Len=0 TSval=1039890446 TSecr=2008763700 SLE=14278 SRE=17126","0.000059122","","","",""
"3765","106.366988985","10.10.3.105","10.10.3.102","MPTCP","1516","[TCP Retransmission] 38842  >  5201 [PSH, ACK] Seq=12854 Ack=1 Win=64256 Len=1424 TSval=2008763700 TSecr=1039890396","","","","â\234\223","â\234\223"
"3766","106.367052029","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=17126 Win=62464 Len=0 TSval=1039890458 TSecr=2008763700","0.049157573","","","",""
"3768","106.380567649","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=17126 Ack=1 Win=64256 Len=1424 TSval=2008763750 TSecr=1039890434","","","","",""
"3769","106.380625589","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=18550 Win=64128 Len=0 TSval=1039890472 TSecr=2008763750","0.000057940","","","",""
"3770","106.383388686","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#5] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019041 TSecr=1399998665","","","â\234\223","","â\234\223"
"3771","106.383424045","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#5] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998852 TSecr=938019041","","","â\234\223","","â\234\223"
"3772","106.388911410","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#6] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019065 TSecr=1399998665","","","â\234\223","","â\234\223"
"3773","106.388951245","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#6] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998858 TSecr=938019065","","","â\234\223","","â\234\223"
"3774","106.392865155","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=18550 Ack=1 Win=64256 Len=1424 TSval=2008763750 TSecr=1039890434","","","","",""
"3775","106.392921230","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=19974 Win=64128 Len=0 TSval=1039890484 TSecr=2008763750","0.000056075","","","",""
"3777","106.404974095","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=19974 Ack=1 Win=64256 Len=1424 TSval=2008763750 TSecr=1039890434","","","","",""
"3778","106.405029478","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=21398 Win=64128 Len=0 TSval=1039890496 TSecr=2008763750","0.000055383","","","",""
"3779","106.416906427","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [PSH, ACK] Seq=21398 Ack=1 Win=64256 Len=1424 TSval=2008763750 TSecr=1039890434","","","","",""
"3780","106.417007544","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=22822 Win=64128 Len=0 TSval=1039890508 TSecr=2008763750","0.000101117","","","",""
"3781","106.429855169","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#7] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019089 TSecr=1399998665","","","â\234\223","","â\234\223"
"3782","106.429887730","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#7] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998899 TSecr=938019089","","","â\234\223","","â\234\223"
"3783","106.430188468","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=22822 Ack=1 Win=64256 Len=1424 TSval=2008763776 TSecr=1039890472","","","","",""
"3784","106.442429830","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [PSH, ACK] Seq=24246 Ack=1 Win=64256 Len=1424 TSval=2008763776 TSecr=1039890472","","","","",""
"3785","106.442503010","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=25670 Win=64128 Len=0 TSval=1039890533 TSecr=2008763776","0.000073180","","","",""
"3786","106.456928496","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=25670 Ack=1 Win=64256 Len=1424 TSval=2008763812 TSecr=1039890508","","","","",""
"3787","106.465517290","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#8] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019113 TSecr=1399998665","","","â\234\223","","â\234\223"
"3788","106.465551865","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#8] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998934 TSecr=938019113","","","â\234\223","","â\234\223"
"3789","106.465594240","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3725#2] 44427  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019129 TSecr=1399998659","","","â\234\223","","â\234\223"
"3790","106.465603362","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3722#2] 5201  >  44427 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998935 TSecr=938019129","","","â\234\223","","â\234\223"
"3791","106.465627535","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#9] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019137 TSecr=1399998665","","","â\234\223","","â\234\223"
"3792","106.465637249","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#9] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998935 TSecr=938019137","","","â\234\223","","â\234\223"
"3793","106.468888506","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [PSH, ACK] Seq=27094 Ack=1 Win=64256 Len=1424 TSval=2008763812 TSecr=1039890508","","","","",""
"3794","106.468949257","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=28518 Win=64128 Len=0 TSval=1039890560 TSecr=2008763812","0.000060751","","","",""
"3795","106.481819902","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=28518 Ack=1 Win=64256 Len=1424 TSval=2008763838 TSecr=1039890533","","","","",""
"3796","106.493957955","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [PSH, ACK] Seq=29942 Ack=1 Win=64256 Len=1424 TSval=2008763838 TSecr=1039890533","","","","",""
"3797","106.494020454","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=31366 Win=64128 Len=0 TSval=1039890585 TSecr=2008763838","0.000062499","","","",""
"3798","106.496567454","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#10] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019165 TSecr=1399998665","","","â\234\223","","â\234\223"
"3799","106.496602405","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#10] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998966 TSecr=938019165","","","â\234\223","","â\234\223"
"3800","106.506108161","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=31366 Ack=1 Win=64256 Len=1424 TSval=2008763852 TSecr=1039890533","","","","",""
"3801","106.517743135","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=32790 Ack=1 Win=64256 Len=1424 TSval=2008763852 TSecr=1039890533","","","","",""
"3802","106.517768236","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=34214 Win=64128 Len=0 TSval=1039890609 TSecr=2008763852","0.000025101","","","",""
"3803","106.525784393","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#11] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019189 TSecr=1399998665","","","â\234\223","","â\234\223"
"3804","106.525798922","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#11] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998995 TSecr=938019189","","","â\234\223","","â\234\223"
"3805","106.525810535","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#12] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019213 TSecr=1399998665","","","â\234\223","","â\234\223"
"3806","106.525812721","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#12] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399998995 TSecr=938019213","","","â\234\223","","â\234\223"
"3807","106.531554205","10.10.3.105","10.10.3.102","MPTCP","1516","[TCP Previous segment not captured] 38842  >  5201 [ACK] Seq=37062 Ack=1 Win=64256 Len=1424 TSval=2008763889 TSecr=1039890585","","â\234\223","","","â\234\223"
"3808","106.531572449","10.10.3.102","10.10.3.105","MPTCP","92","[TCP Window Update] 5201  >  38842 [ACK] Seq=1 Ack=34214 Win=65280 Len=0 TSval=1039890622 TSecr=2008763852 SLE=37062 SRE=38486","","","","","â\234\223"
"3809","106.543612707","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [PSH, ACK] Seq=38486 Ack=1 Win=64256 Len=1424 TSval=2008763889 TSecr=1039890585","","","","",""
"3810","106.543633969","10.10.3.102","10.10.3.105","MPTCP","92","[TCP Dup ACK 3802#1] 5201  >  38842 [ACK] Seq=1 Ack=34214 Win=65280 Len=0 TSval=1039890635 TSecr=2008763852 SLE=37062 SRE=39910","","","â\234\223","","â\234\223"
"3812","106.556729024","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=39910 Ack=1 Win=64256 Len=1424 TSval=2008763927 TSecr=1039890609","","","","",""
"3813","106.556746750","10.10.3.102","10.10.3.105","MPTCP","92","[TCP Dup ACK 3802#2] 5201  >  38842 [ACK] Seq=1 Ack=34214 Win=65280 Len=0 TSval=1039890648 TSecr=2008763852 SLE=37062 SRE=41334","","","â\234\223","","â\234\223"
"3814","106.562483802","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#13] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019237 TSecr=1399998665","","","â\234\223","","â\234\223"
"3815","106.562503212","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#13] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399999031 TSecr=938019237","","","â\234\223","","â\234\223"
"3816","106.568636281","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [PSH, ACK] Seq=41334 Ack=1 Win=64256 Len=1424 TSval=2008763927 TSecr=1039890609","","","","",""
"3817","106.568779394","10.10.3.102","10.10.3.105","MPTCP","92","[TCP Dup ACK 3802#3] 5201  >  38842 [ACK] Seq=1 Ack=34214 Win=65280 Len=0 TSval=1039890660 TSecr=2008763852 SLE=37062 SRE=42758","","","â\234\223","","â\234\223"
"3818","106.580914005","10.10.3.105","10.10.3.102","MPTCP","1516","[TCP Fast Retransmission] 38842  >  5201 [ACK] Seq=34214 Ack=1 Win=64256 Len=1424 TSval=2008763927 TSecr=1039890622","","","","â\234\223","â\234\223"
"3819","106.580941510","10.10.3.102","10.10.3.105","MPTCP","92","5201  >  38842 [ACK] Seq=1 Ack=35638 Win=64128 Len=0 TSval=1039890672 TSecr=2008763927 SLE=37062 SRE=42758","0.000027505","","","",""
"3822","106.593771154","10.10.3.105","10.10.3.102","MPTCP","1516","[TCP Retransmission] 38842  >  5201 [ACK] Seq=35638 Ack=1 Win=64256 Len=1424 TSval=2008763951 TSecr=1039890635","","","","â\234\223","â\234\223"
"3823","106.593808168","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  38842 [ACK] Seq=1 Ack=42758 Win=60544 Len=0 TSval=1039890685 TSecr=2008763951","0.025171887","","","",""
"3825","106.606233418","10.10.3.105","10.10.3.102","MPTCP","1516","38842  >  5201 [ACK] Seq=42758 Ack=1 Win=64256 Len=1424 TSval=2008763976 TSecr=1039890660","","","","",""
"3826","106.611260674","10.10.3.105","10.10.3.59","MPTCP","92","[TCP Dup ACK 3727#14] 59721  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938019261 TSecr=1399998665","","","â\234\223","","â\234\223"
"3827","106.611292808","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 3724#14] 5201  >  59721 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399999080 TSecr=938019261","","","â\234\223","","â\234\223"
