"No.","Time","Source","Destination","Protocol","Length","Info","RTT","Lost Segement","Duplicate ","Retransmission","IDK"
"6591","156.214039367","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=8582 Ack=1 Win=64256 Len=2848 TSval=2009887481 TSecr=1041013999","","","","",""
"6592","156.214119151","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=11430 Ack=1 Win=64256 Len=2848 TSval=2009887481 TSecr=1041013999","","","","",""
"6593","156.218453190","10.10.3.102","10.10.3.62","MPTCP","92","5201  >  50983 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2493832367 TSecr=3347054589 WS=128","0.098520610","","","",""
"6599","156.294918961","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=8582 Win=63488 Len=0 TSval=1041014180 TSecr=2009887481","0.080997399","","","",""
"6600","156.295222058","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=11430 Win=63488 Len=0 TSval=1041014180 TSecr=2009887481","0.081182691","","","",""
"6601","156.295361149","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=14278 Ack=1 Win=64256 Len=2848 TSval=2009887562 TSecr=1041014180","","","","",""
"6602","156.295456090","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=17126 Ack=1 Win=64256 Len=2848 TSval=2009887562 TSecr=1041014180","","","","",""
"6603","156.295456314","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=19974 Ack=1 Win=64256 Len=2848 TSval=2009887562 TSecr=1041014180","","","","",""
"6604","156.295517782","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=22822 Ack=1 Win=64256 Len=2848 TSval=2009887562 TSecr=1041014180","","","","",""
"6605","156.295517924","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=25670 Ack=1 Win=64256 Len=2848 TSval=2009887562 TSecr=1041014180","","","","",""
"6606","156.295614585","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=28518 Ack=1 Win=64256 Len=2848 TSval=2009887562 TSecr=1041014180","","","","",""
"6607","156.295698658","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=31366 Ack=1 Win=64256 Len=2848 TSval=2009887562 TSecr=1041014180","","","","",""
"6608","156.295790499","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=34214 Ack=1 Win=64256 Len=2848 TSval=2009887563 TSecr=1041014180","","","","",""
"6609","156.298482937","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=1424 TSval=939142894 TSecr=1401122467","","","","",""
"6610","156.298529285","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=1425 Win=92672 Len=0 TSval=1401122642 TSecr=939142894","0.000046348","","","",""
"6611","156.300512567","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=1425 Ack=1 Win=64256 Len=1424 TSval=939142894 TSecr=1401122467","","","","",""
"6612","156.300562880","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=2849 Win=92672 Len=0 TSval=1401122644 TSecr=939142894","0.000050313","","","",""
"6613","156.305035964","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=2886 Win=63488 Len=0 TSval=1041014180 TSecr=2009887481","","","","",""
"6615","156.310265487","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [PSH, ACK] Seq=2849 Ack=1 Win=64256 Len=1424 TSval=939142894 TSecr=1401122467","","","","",""
"6616","156.310311874","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=4273 Win=92672 Len=0 TSval=1401122654 TSecr=939142894","0.000046387","","","",""
"6619","156.313283583","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=5734 Win=61440 Len=0 TSval=1041014180 TSecr=2009887481","","","","",""
"6621","156.318803214","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=14278 Win=61440 Len=0 TSval=1041014180 TSecr=2009887481","0.104684063","","","",""
"6622","156.319224832","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=37062 Ack=1 Win=64256 Len=2848 TSval=2009887586 TSecr=1041014180","","","","",""
"6623","156.319225176","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=39910 Ack=1 Win=64256 Len=2848 TSval=2009887586 TSecr=1041014180","","","","",""
"6624","156.321990787","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=4273 Ack=1 Win=64256 Len=1424 TSval=939142894 TSecr=1401122467","","","","",""
"6625","156.322019643","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=5697 Win=104064 Len=0 TSval=1401122666 TSecr=939142894","0.000028856","","","",""
"6626","156.332762990","10.10.3.105","10.10.3.59","MPTCP","1148","42571  >  5201 [PSH, ACK] Seq=5697 Ack=1 Win=64256 Len=1056 TSval=939142894 TSecr=1401122467","","","","",""
"6627","156.332782809","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=6753 Win=104064 Len=0 TSval=1401122677 TSecr=939142894","0.000019819","","","",""
"6631","156.340123028","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=6753 Ack=1 Win=64256 Len=1424 TSval=939142894 TSecr=1401122467","","","","",""
"6632","156.340141281","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=8177 Win=104064 Len=0 TSval=1401122684 TSecr=939142894","0.000018253","","","",""
"6637","156.355369194","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [PSH, ACK] Seq=8177 Ack=1 Win=64256 Len=1424 TSval=939142894 TSecr=1401122467","","","","",""
"6638","156.355390512","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=9601 Win=104064 Len=0 TSval=1401122699 TSecr=939142894","0.000021318","","","",""
"6640","156.367205339","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=9601 Ack=1 Win=64256 Len=1424 TSval=939142900 TSecr=1401122642","","","","",""
"6641","156.367223687","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=11025 Win=104064 Len=0 TSval=1401122711 TSecr=939142900","0.000018348","","","",""
"6642","156.378388065","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=11025 Ack=1 Win=64256 Len=1424 TSval=939142900 TSecr=1401122642","","","","",""
"6643","156.378409307","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=12449 Win=104064 Len=0 TSval=1401122722 TSecr=939142900","0.000021242","","","",""
"6644","156.378866966","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=22822 Win=59392 Len=0 TSval=1041014261 TSecr=2009887562","0.083410652","","","",""
"6645","156.379331555","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=42758 Ack=1 Win=64256 Len=2848 TSval=2009887646 TSecr=1041014261","","","","",""
"6646","156.379331677","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=45606 Ack=1 Win=64256 Len=2848 TSval=2009887646 TSecr=1041014261","","","","",""
"6647","156.379377435","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=48454 Ack=1 Win=64256 Len=2848 TSval=2009887646 TSecr=1041014261","","","","",""
"6648","156.379405184","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=51302 Ack=1 Win=64256 Len=2848 TSval=2009887646 TSecr=1041014261","","","","",""
"6649","156.379436237","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=54150 Ack=1 Win=64256 Len=2848 TSval=2009887646 TSecr=1041014261","","","","",""
"6650","156.379436283","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=56998 Ack=1 Win=64256 Len=2848 TSval=2009887646 TSecr=1041014261","","","","",""
"6651","156.379601242","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=25670 Win=69888 Len=0 TSval=1041014261 TSecr=2009887562","0.084083460","","","",""
"6652","156.379763442","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=59846 Ack=1 Win=64256 Len=2848 TSval=2009887647 TSecr=1041014261","","","","",""
"6653","156.379763628","10.10.3.105","10.10.3.102","MPTCP","2716","36424  >  5201 [PSH, ACK] Seq=62694 Ack=1 Win=64256 Len=2624 TSval=2009887647 TSecr=1041014261","","","","",""
"6654","156.386423568","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=31366 Win=81280 Len=0 TSval=1041014262 TSecr=2009887562","0.090808983","","","",""
"6655","156.388530202","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=17126 Win=63488 Len=0 TSval=1041014261 TSecr=2009887562","","","","",""
"6656","156.388666565","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=12449 Ack=1 Win=64256 Len=1424 TSval=939142900 TSecr=1401122642","","","","",""
"6657","156.388698901","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=13873 Win=134144 Len=0 TSval=1401122733 TSecr=939142900","0.000032336","","","",""
"6658","156.389638951","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=28518 Win=75520 Len=0 TSval=1041014261 TSecr=2009887562","","","","",""
"6659","156.397277942","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=37062 Win=92672 Len=0 TSval=1041014262 TSecr=2009887563","0.101487443","","","",""
"6660","156.399819996","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=42758 Win=104064 Len=0 TSval=1041014285 TSecr=2009887586","0.080594820","","","",""
"6661","156.402551310","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=19974 Win=61440 Len=0 TSval=1041014261 TSecr=2009887562","","","","",""
"6662","156.402744527","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [PSH, ACK] Seq=13873 Ack=1 Win=64256 Len=1424 TSval=939142900 TSecr=1401122642","","","","",""
"6663","156.402787457","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=15297 Win=132864 Len=0 TSval=1401122747 TSecr=939142900","0.000042930","","","",""
"6664","156.402990034","10.10.3.105","10.10.3.102","MPTCP","76","[TCP Dup ACK 6558#1] 36424  >  5201 [ACK] Seq=65318 Ack=1 Win=64256 Len=0 TSval=2009887670 TSecr=1041014285","","","â\234\223","","â\234\223"
"6665","156.403155769","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=34214 Win=86912 Len=0 TSval=1041014262 TSecr=2009887562","","","","",""
"6668","156.413978794","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=15297 Ack=1 Win=64256 Len=1424 TSval=939142911 TSecr=1401122654","","","","",""
"6669","156.414025276","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=16721 Win=131456 Len=0 TSval=1401122758 TSecr=939142911","0.000046482","","","",""
"6670","156.422463946","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=39910 Win=98304 Len=0 TSval=1041014285 TSecr=2009887586","","","","",""
"6671","156.424746956","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=16721 Ack=1 Win=64256 Len=1424 TSval=939142911 TSecr=1401122654","","","","",""
"6672","156.424792469","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=18145 Win=130048 Len=0 TSval=1401122769 TSecr=939142911","0.000045513","","","",""
"6673","156.443551911","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [PSH, ACK] Seq=18145 Ack=1 Win=64256 Len=1424 TSval=939142911 TSecr=1401122654","","","","",""
"6674","156.443598287","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=19569 Win=128640 Len=0 TSval=1401122787 TSecr=939142911","0.000046376","","","",""
"6675","156.447216717","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=19569 Ack=1 Win=64256 Len=1424 TSval=939142922 TSecr=1401122666","","","","",""
"6676","156.447262730","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=20993 Win=127232 Len=0 TSval=1401122791 TSecr=939142922","0.000046013","","","",""
"6677","156.458999759","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=20993 Ack=1 Win=64256 Len=1424 TSval=939142922 TSecr=1401122666","","","","",""
"6678","156.459046909","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=22417 Win=125824 Len=0 TSval=1401122803 TSecr=939142922","0.000047150","","","",""
"6679","156.459546727","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=51302 Win=121088 Len=0 TSval=1041014345 TSecr=2009887646","0.080169292","","","",""
"6680","156.459867523","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=59846 Win=134528 Len=0 TSval=1041014345 TSecr=2009887646","0.080431240","","","",""
"6681","156.460022585","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=48454 Win=115456 Len=0 TSval=1041014345 TSecr=2009887646","","","","",""
"6682","156.464500433","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=54150 Win=126848 Len=0 TSval=1041014345 TSecr=2009887646","","","","",""
"6683","156.466443851","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=56998 Win=132480 Len=0 TSval=1041014345 TSecr=2009887646","","","","",""
"6684","156.470886864","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [PSH, ACK] Seq=22417 Ack=1 Win=64256 Len=1424 TSval=939142922 TSecr=1401122666","","","","",""
"6685","156.470933572","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=23841 Win=124416 Len=0 TSval=1401122815 TSecr=939142922","0.000046708","","","",""
"6686","156.474471428","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=62694 Win=136576 Len=0 TSval=1041014346 TSecr=2009887647","0.094707986","","","",""
"6687","156.480336642","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=45606 Win=109696 Len=0 TSval=1041014345 TSecr=2009887646","","","","",""
"6688","156.482918351","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=23841 Ack=1 Win=64256 Len=1424 TSval=939142933 TSecr=1401122677","","","","",""
"6689","156.482963545","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=25265 Win=123008 Len=0 TSval=1401122827 TSecr=939142933","0.000045194","","","",""
"6690","156.494994983","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [PSH, ACK] Seq=25265 Ack=1 Win=64256 Len=1424 TSval=939142933 TSecr=1401122677","","","","",""
"6691","156.495042412","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=26689 Win=121600 Len=0 TSval=1401122839 TSecr=939142933","0.000047429","","","",""
"6692","156.497426377","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  36424 [ACK] Seq=1 Ack=65318 Win=135680 Len=0 TSval=1041014346 TSecr=2009887647","0.117662749","","","",""
"6693","156.497994580","10.10.3.105","10.10.3.102","MPTCP","140","36424  >  5201 [PSH, ACK] Seq=65318 Ack=1 Win=64256 Len=48 TSval=2009887765 TSecr=1041014346","","","","",""
"6694","156.513030804","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [ACK] Seq=26689 Ack=1 Win=64256 Len=1424 TSval=939142940 TSecr=1401122684","","","","",""
"6695","156.513077161","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=28113 Win=147328 Len=0 TSval=1401122857 TSecr=939142940","0.000046357","","","",""
"6696","156.514479384","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=65366 Ack=1 Win=64256 Len=2848 TSval=2009887781 TSecr=1041014346","","","","",""
"6697","156.514479996","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=68214 Ack=1 Win=64256 Len=2848 TSval=2009887781 TSecr=1041014346","","","","",""
"6698","156.514480106","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=71062 Ack=1 Win=64256 Len=2848 TSval=2009887781 TSecr=1041014346","","","","",""
"6699","156.514480207","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=73910 Ack=1 Win=64256 Len=2848 TSval=2009887781 TSecr=1041014346","","","","",""
"6700","156.514585822","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=76758 Ack=1 Win=64256 Len=2848 TSval=2009887781 TSecr=1041014346","","","","",""
"6701","156.514586041","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=79606 Ack=1 Win=64256 Len=2848 TSval=2009887781 TSecr=1041014346","","","","",""
"6702","156.514586129","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=82454 Ack=1 Win=64256 Len=2848 TSval=2009887781 TSecr=1041014346","","","","",""
"6703","156.514586231","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=85302 Ack=1 Win=64256 Len=2848 TSval=2009887781 TSecr=1041014346","","","","",""
"6704","156.514630788","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=88150 Ack=1 Win=64256 Len=2848 TSval=2009887781 TSecr=1041014346","","","","",""
"6705","156.514697625","10.10.3.105","10.10.3.102","MPTCP","1516","36424  >  5201 [ACK] Seq=90998 Ack=1 Win=64256 Len=1424 TSval=2009887781 TSecr=1041014346","","","","",""
"6706","156.518542371","10.10.3.105","10.10.3.59","MPTCP","1516","42571  >  5201 [PSH, ACK] Seq=28113 Ack=1 Win=64256 Len=1424 TSval=939142940 TSecr=1401122684","","","","",""
"6707","156.518587767","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  42571 [ACK] Seq=1 Ack=29537 Win=201472 Len=0 TSval=1401122862 TSecr=939142940","0.000045396","","","",""
"6708","156.519469083","10.10.3.105","10.10.3.102","MPTCP","188","36424  >  5201 [PSH, ACK] Seq=92422 Ack=1 Win=64256 Len=96 TSval=2009887786 TSecr=1041014346","","","","",""
"6709","156.519469761","10.10.3.105","10.10.3.102","MPTCP","2940","36424  >  5201 [PSH, ACK] Seq=92518 Ack=1 Win=64256 Len=2848 TSval=2009887786 TSecr=1041014346","","","","",""
