"No.","Time","Source","Destination","Protocol","Length","Info","RTT","Lost Segement","Duplicate ","Retransmission","IDK"
"1619","26.486794188","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=17126 Ack=1 Win=64256 Len=2848 TSval=2009106420 TSecr=1040232917","","","","",""
"1620","26.486794351","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=19974 Ack=1 Win=64256 Len=2848 TSval=2009106420 TSecr=1040232917","","","","",""
"1621","26.486794472","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=22822 Ack=1 Win=64256 Len=2848 TSval=2009106420 TSecr=1040232917","","","","",""
"1622","26.486911097","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=25670 Ack=1 Win=64256 Len=2848 TSval=2009106421 TSecr=1040232917","","","","",""
"1623","26.486911352","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=28518 Ack=1 Win=64256 Len=2848 TSval=2009106421 TSecr=1040232917","","","","",""
"1624","26.486991095","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=31366 Ack=1 Win=64256 Len=2848 TSval=2009106421 TSecr=1040232917","","","","",""
"1625","26.487053921","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=34214 Ack=1 Win=64256 Len=2848 TSval=2009106421 TSecr=1040232917","","","","",""
"1626","26.487147023","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=37062 Ack=1 Win=64256 Len=2848 TSval=2009106421 TSecr=1040232917","","","","",""
"1627","26.487218437","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=39910 Ack=1 Win=64256 Len=2848 TSval=2009106421 TSecr=1040232917","","","","",""
"1639","26.506621627","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=1424 TSval=938361752 TSecr=1400341110","","","","",""
"1640","26.506663051","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=1425 Win=86912 Len=0 TSval=1400341515 TSecr=938361752","0.000041424","","","",""
"1641","26.506702543","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=1425 Ack=1 Win=64256 Len=1424 TSval=938361752 TSecr=1400341110","","","","",""
"1642","26.506715433","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=2849 Win=86912 Len=0 TSval=1400341516 TSecr=938361752","0.000012890","","","",""
"1643","26.506734026","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=2849 Ack=1 Win=64256 Len=1424 TSval=938361752 TSecr=1400341110","","","","",""
"1644","26.506743080","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=4273 Win=86912 Len=0 TSval=1400341516 TSecr=938361752","0.000009054","","","",""
"1645","26.518886347","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=4273 Ack=1 Win=64256 Len=1424 TSval=938361752 TSecr=1400341110","","","","",""
"1646","26.518928673","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=5697 Win=86912 Len=0 TSval=1400341528 TSecr=938361752","0.000042326","","","",""
"1647","26.526685906","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [PSH, ACK] Seq=5697 Ack=1 Win=64256 Len=1424 TSval=938361752 TSecr=1400341110","","","","",""
"1648","26.526728773","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=7121 Win=86912 Len=0 TSval=1400341536 TSecr=938361752","0.000042867","","","",""
"1649","26.535698250","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=7121 Ack=1 Win=64256 Len=1424 TSval=938361752 TSecr=1400341110","","","","",""
"1650","26.535731695","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=8545 Win=86912 Len=0 TSval=1400341545 TSecr=938361752","0.000033445","","","",""
"1651","26.546239435","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=8545 Ack=1 Win=64256 Len=1424 TSval=938361752 TSecr=1400341110","","","","",""
"1652","26.546268753","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=9969 Win=86912 Len=0 TSval=1400341555 TSecr=938361752","0.000029318","","","",""
"1653","26.561568514","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=9969 Ack=1 Win=64256 Len=1424 TSval=938361752 TSecr=1400341110","","","","",""
"1654","26.561595960","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=11393 Win=87296 Len=0 TSval=1400341570 TSecr=938361752","0.000027446","","","",""
"1655","26.570319037","10.10.3.105","10.10.3.59","MPTCP","1148","56709  >  5201 [PSH, ACK] Seq=11393 Ack=1 Win=64256 Len=1056 TSval=938361752 TSecr=1400341110","","","","",""
"1656","26.570334694","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=12449 Win=90112 Len=0 TSval=1400341579 TSecr=938361752","0.000015657","","","",""
"1664","26.604082655","10.10.3.105","10.10.3.59","MPTCP","1148","[TCP Spurious Retransmission] 56709  >  5201 [PSH, ACK] Seq=11393 Ack=1 Win=64256 Len=1056 TSval=938361765 TSecr=1400341110","","","","â\234\223","â\234\223"
"1665","26.604100533","10.10.3.59","10.10.3.105","MPTCP","92","[TCP Dup ACK 1656#1] 5201  >  56709 [ACK] Seq=1 Ack=12449 Win=90112 Len=0 TSval=1400341613 TSecr=938361765 SLE=11393 SRE=12449","0.000017878","","â\234\223","","â\234\223"
"1666","26.613015730","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=12449 Ack=1 Win=64256 Len=1424 TSval=938361849 TSecr=1400341515","","","","",""
"1667","26.613041072","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=13873 Win=93056 Len=0 TSval=1400341622 TSecr=938361849","0.000025342","","","",""
"1668","26.620205649","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [PSH, ACK] Seq=13873 Ack=1 Win=64256 Len=1424 TSval=938361849 TSecr=1400341515","","","","",""
"1669","26.620235637","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=15297 Win=96000 Len=0 TSval=1400341629 TSecr=938361849","0.000029988","","","",""
"1670","26.656349522","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=15297 Ack=1 Win=64256 Len=1424 TSval=938361886 TSecr=1400341516","","","","",""
"1671","26.656396126","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=16721 Win=98816 Len=0 TSval=1400341665 TSecr=938361886","0.000046604","","","",""
"1672","26.657960727","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [PSH, ACK] Seq=16721 Ack=1 Win=64256 Len=1424 TSval=938361886 TSecr=1400341516","","","","",""
"1673","26.657985811","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=18145 Win=101760 Len=0 TSval=1400341667 TSecr=938361886","0.000025084","","","",""
"1674","26.658005589","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=18145 Ack=1 Win=64256 Len=1424 TSval=938361887 TSecr=1400341516","","","","",""
"1675","26.658015933","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=19569 Win=104576 Len=0 TSval=1400341667 TSecr=938361887","0.000010344","","","",""
"1676","26.658028061","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [PSH, ACK] Seq=19569 Ack=1 Win=64256 Len=1424 TSval=938361887 TSecr=1400341516","","","","",""
"1677","26.658035929","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=20993 Win=107520 Len=0 TSval=1400341667 TSecr=938361887","0.000007868","","","",""
"1678","26.682033375","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=20993 Ack=1 Win=64256 Len=1424 TSval=938361940 TSecr=1400341528","","","","",""
"1679","26.682053662","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=22417 Win=110464 Len=0 TSval=1400341691 TSecr=938361940","0.000020287","","","",""
"1680","26.682074069","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [PSH, ACK] Seq=22417 Ack=1 Win=64256 Len=1424 TSval=938361940 TSecr=1400341528","","","","",""
"1681","26.682078471","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=23841 Win=113280 Len=0 TSval=1400341691 TSecr=938361940","0.000004402","","","",""
"1682","26.686885062","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=17126 Win=63488 Len=0 TSval=1040233118 TSecr=2009106420","0.200091529","","","",""
"1683","26.686889932","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=19974 Win=61440 Len=0 TSval=1040233118 TSecr=2009106420","0.200095744","","","",""
"1684","26.686890478","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=22822 Win=59392 Len=0 TSval=1040233118 TSecr=2009106420","0.200096127","","","",""
"1685","26.686891831","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=25670 Win=57344 Len=0 TSval=1040233118 TSecr=2009106420","0.200097359","","","",""
"1686","26.686923487","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=28518 Win=55296 Len=0 TSval=1040233118 TSecr=2009106421","0.200012390","","","",""
"1687","26.686933082","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=31366 Win=53248 Len=0 TSval=1040233118 TSecr=2009106421","0.200021730","","","",""
"1688","26.687006719","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=34214 Win=69888 Len=0 TSval=1040233118 TSecr=2009106421","0.200015624","","","",""
"1689","26.687068348","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=37062 Win=75520 Len=0 TSval=1040233118 TSecr=2009106421","0.200014427","","","",""
"1690","26.687162134","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=39910 Win=81280 Len=0 TSval=1040233118 TSecr=2009106421","0.200015111","","","",""
"1691","26.687233748","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  35070 [ACK] Seq=1 Ack=42758 Win=86912 Len=0 TSval=1040233118 TSecr=2009106421","0.200015311","","","",""
"1692","26.687296340","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=42758 Ack=1 Win=64256 Len=2848 TSval=2009106621 TSecr=1040233118","","","","",""
"1693","26.687346408","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=45606 Ack=1 Win=64256 Len=2848 TSval=2009106621 TSecr=1040233118","","","","",""
"1694","26.687375170","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=48454 Ack=1 Win=64256 Len=2848 TSval=2009106621 TSecr=1040233118","","","","",""
"1695","26.687472338","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=51302 Ack=1 Win=64256 Len=2848 TSval=2009106621 TSecr=1040233118","","","","",""
"1697","26.687570623","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=54150 Ack=1 Win=64256 Len=2848 TSval=2009106621 TSecr=1040233118","","","","",""
"1698","26.687647561","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=56998 Ack=1 Win=64256 Len=2848 TSval=2009106621 TSecr=1040233118","","","","",""
"1699","26.687745938","10.10.3.105","10.10.3.102","MPTCP","2940","35070  >  5201 [PSH, ACK] Seq=59846 Ack=1 Win=64256 Len=2848 TSval=2009106621 TSecr=1040233118","","","","",""
"1700","26.687832611","10.10.3.105","10.10.3.102","MPTCP","2716","35070  >  5201 [PSH, ACK] Seq=62694 Ack=1 Win=64256 Len=2624 TSval=2009106622 TSecr=1040233118","","","","",""
"1703","26.699765124","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=23841 Ack=1 Win=64256 Len=1424 TSval=938361943 TSecr=1400341536","","","","",""
"1704","26.699786610","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=25265 Win=130560 Len=0 TSval=1400341709 TSecr=938361943","0.000021486","","","",""
"1705","26.704094948","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [PSH, ACK] Seq=25265 Ack=1 Win=64256 Len=1424 TSval=938361943 TSecr=1400341536","","","","",""
"1706","26.704117205","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=26689 Win=129280 Len=0 TSval=1400341713 TSecr=938361943","0.000022257","","","",""
"1707","26.711368951","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=26689 Ack=1 Win=64256 Len=1424 TSval=938361944 TSecr=1400341545","","","","",""
"1708","26.711391745","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=28113 Win=127872 Len=0 TSval=1400341720 TSecr=938361944","0.000022794","","","",""
"1709","26.723197572","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [PSH, ACK] Seq=28113 Ack=1 Win=64256 Len=1424 TSval=938361944 TSecr=1400341545","","","","",""
"1710","26.723219505","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=29537 Win=126464 Len=0 TSval=1400341732 TSecr=938361944","0.000021933","","","",""
"1711","26.735003187","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=29537 Ack=1 Win=64256 Len=1424 TSval=938361951 TSecr=1400341555","","","","",""
"1712","26.735030616","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=30961 Win=127744 Len=0 TSval=1400341744 TSecr=938361951","0.000027429","","","",""
"1713","26.746347358","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [PSH, ACK] Seq=30961 Ack=1 Win=64256 Len=1424 TSval=938361951 TSecr=1400341555","","","","",""
"1714","26.746374714","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=32385 Win=130688 Len=0 TSval=1400341755 TSecr=938361951","0.000027356","","","",""
"1715","26.758030497","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=32385 Ack=1 Win=64256 Len=1424 TSval=938361953 TSecr=1400341555","","","","",""
"1716","26.758064200","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=33809 Win=133632 Len=0 TSval=1400341767 TSecr=938361953","0.000033703","","","",""
"1717","26.770071428","10.10.3.105","10.10.3.59","MPTCP","1516","56709  >  5201 [ACK] Seq=33809 Ack=1 Win=64256 Len=1424 TSval=938361954 TSecr=1400341570","","","","",""
"1718","26.770109901","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  56709 [ACK] Seq=1 Ack=35233 Win=136448 Len=0 TSval=1400341779 TSecr=938361954","0.000038473","","","",""
